Name,Transliteration,Meaning,Gender,Language
Hana,,"Happiness, bliss",Female,Arabic
Iman,,Faith,Female,Arabic
Jamila,,Beautiful,Female,Arabic
Jasmine,,Jasmine flower,Female,Arabic
Kamilah,,"Perfect, complete",Female,Arabic
Layla,,Night,Female,Arabic
Lina,,"Tender, delicate",Female,Arabic
Malika,,Queen,Female,Arabic
Mariam,,Wished-for child,Female,Arabic
Nadia,,"Caller, announcer",Female,Arabic
Nawal,,"Gift, present",Female,Arabic
Noor,,Light,Female,Arabic
Rania,,"Queenly, gazing",Female,Arabic
Rasha,,Young gazelle,Female,Arabic
Safiya,,"Pure, best friend",Female,Arabic
Salma,,"Peaceful, safe",Female,Arabic
Samira,,Companion of night,Female,Arabic
Shadia,,"Singer, melodious",Female,Arabic
Siham,,Arrows,Female,Arabic
Souad,,"Good fortune, happiness",Female,Arabic
Tahira,,"Pure, chaste",Female,Arabic
Wafa,,"Loyalty, faithfulness",Female,Arabic
Yasmin,,Jasmine flower,Female,Arabic
Zahra,,"Flower, radiant",Female,Arabic
Zaina,,"Beautiful, graceful",Female,Arabic
Amani,,"Wishes, aspirations",Female,Arabic
Anisa,,"Friendly, companionable",Female,Arabic
Bushra,,"Good news, omen",Female,Arabic
Dalal,,"Coddling, pampering",Female,Arabic
Fadwa,,Self-sacrifice,Female,Arabic
Hadeel,,Cooing of a dove,Female,Arabic
Hanan,,"Compassion, tenderness",Female,Arabic
Ibtisam,,Smile,Female,Arabic
Inas,,"Friendly, sociable",Female,Arabic
Jameela,,Beautiful,Female,Arabic
Khadija,,Early baby,Female,Arabic
Lamia,,"Shining, radiant",Female,Arabic
Loubna,,Storax tree,Female,Arabic
Maha,,"Wild cow, large eyes",Female,Arabic
Manal,,"Attainment, achievement",Female,Arabic
Marwa,,Flint stone,Female,Arabic
Najwa,,"Secret, whispered conversation",Female,Arabic
Nura,,"Light, radiant",Female,Arabic
Rima,,White antelope,Female,Arabic
Ruqayya,,"Ascending, gentle",Female,Arabic
Saba,,Morning breeze,Female,Arabic
Salwa,,"Consolation, solace",Female,Arabic
Sana,,"Radiance, brilliance",Female,Arabic
Sara,,"Princess, noble lady",Female,Arabic
Shaima,,"Good-natured, beautiful",Female,Arabic
Shirin,,"Sweet, pleasant",Female,Arabic
Sumayya,,High above,Female,Arabic
Widad,,"Love, friendship",Female,Arabic
Yusra,,"Ease, prosperity",Female,Arabic
Zahraa,,"Bright, shining",Female,Arabic
Zainab,,Father's ornament,Female,Arabic
Aida,,"Returning, visitor",Female,Arabic
Amal,,Hope,Female,Arabic
Amina,,"Trustworthy, faithful",Female,Arabic
Asma,,"Exalted, high",Female,Arabic
Banan,,Fingertips,Female,Arabic
Durra,,Pearl,Female,Arabic
Fayza,,Victorious,Female,Arabic
Ghania,,"Beautiful, rich",Female,Arabic
Hiba,,"Gift, donation",Female,Arabic
Iman,,"Faith, belief",Female,Arabic
Jamila,,Beautiful,Female,Arabic
Jihan,,"The world, universe",Female,Arabic
Latifa,,"Kind, gentle",Female,Arabic
Lubna,,Storax tree,Female,Arabic
Madiha,,Praiseworthy,Female,Arabic
Maisa,,Walking with pride,Female,Arabic
Najat,,"Salvation, safety",Female,Arabic
Nisreen,,A white rose,Female,Arabic
Rabia,,Spring,Female,Arabic
Rahma,,"Mercy, compassion",Female,Arabic
Sahar,,Dawn,Female,Arabic
Samah,,Generosity,Female,Arabic
Shaza,,Fragrance,Female,Arabic
Suha,,"Star, forgotten one",Female,Arabic
Tahani,,Congratulations,Female,Arabic
Walaa,,"Loyalty, friendship",Female,Arabic
Yasmina,,Jasmine flower,Female,Arabic
Zain,,"Beauty, grace",Female,Arabic
Abir,,Fragrance,Female,Arabic
Aharon,,"Exalted, enlightened",Male,Armenian
Aram,,"High, elevated",Male,Armenian
Armen,,"Armenian, from Armenia",Male,Armenian
Arsen,,"Strong, virile",Male,Armenian
Azat,,"Free, independent",Male,Armenian
Bagrat,,God-given,Male,Armenian
Barsegh,,Name of a saint,Male,Armenian
David,,Beloved,Male,Armenian
Daron,,From the valley,Male,Armenian
Edvard,,Wealthy guardian,Male,Armenian
Haig,,Name of the Armenian ancestor,Male,Armenian
Hakob,,Supplanter,Male,Armenian
Hovhannes,,God is gracious,Male,Armenian
Hrach,,Fiery,Male,Armenian
Karekin,,"Beloved, dear",Male,Armenian
Karapet,,"Herald, forerunner",Male,Armenian
Kevork,,"Farmer, earth worker",Male,Armenian
Levon,,Lion,Male,Armenian
Narek,,Name of a saint and poet,Male,Armenian
Raffi,,"Abundance, prosperity",Male,Armenian
Sargis,,"Protector, guardian",Male,Armenian
Sarkis,,"Protector, guardian",Male,Armenian
Tigran,,Name of an Armenian king,Male,Armenian
Varoujan,,Young eagle,Male,Armenian
Vartan,,"Defender, protector",Male,Armenian
Vram,,"Bright, shining",Male,Armenian
Yeghia,,God is my strength,Male,Armenian
Zaven,,"Powerful, victorious",Male,Armenian
Ashot,,"Fire, flame",Male,Armenian
Avetik,,Blessed,Male,Armenian
Bedros,,Rock,Male,Armenian
Berj,,"Delight, joy",Male,Armenian
Daron,,From the valley,Male,Armenian
Eghia,,Life,Male,Armenian
Garo,,"Brave, mighty",Male,Armenian
Ghevont,,"Lion, brave",Male,Armenian
Hovsep,,God will increase,Male,Armenian
Jirair,,"Hard worker, strong",Male,Armenian
Khoren,,Name of a saint and historian,Male,Armenian
Khosrov,,"Fame, glory",Male,Armenian
Levon,,Lion,Male,Armenian
Mher,,Sun,Male,Armenian
Mikael,,Who is like God?,Male,Armenian
Norayr,,New man,Male,Armenian
Ohannes,,God is gracious,Male,Armenian
Razmig,,"Fighter, warrior",Male,Armenian
Ruben,,"Behold, a son",Male,Armenian
Samvel,,God has heard,Male,Armenian
Sevag,,"Black, dark",Male,Armenian
Shant,,"Lightning, thunder",Male,Armenian
Tadeh,,Heart,Male,Armenian
Varant,,Defender,Male,Armenian
Vazgen,,Gift of God,Male,Armenian
Viken,,"Conqueror, victorious",Male,Armenian
Zareh,,"Seed, descendant",Male,Armenian
Abgar,,"Lord, master",Male,Armenian
Adom,,Earth,Male,Armenian
Arakel,,"Apostle, messenger",Male,Armenian
Aret,,"Virtue, excellence",Male,Armenian
Armenak,,"Armenian, from Armenia",Male,Armenian
Arman,,"Wish, desire",Male,Armenian
Artur,,"Noble, courageous",Male,Armenian
Asbed,,"Lord, master",Male,Armenian
Babken,,Father of all,Male,Armenian
Baruyr,,"Educated, enlightened",Male,Armenian
Bedros,,"Rock, stone",Male,Armenian
Benik,,"Blessed, happy",Male,Armenian
Boghos,,"Small, humble",Male,Armenian
Diran,,"Strength, power",Male,Armenian
Ervant,,"Ruler, master",Male,Armenian
Garegin,,"Brave, courageous",Male,Armenian
Garo,,"Brave, mighty",Male,Armenian
Garabed,,"Herald, forerunner",Male,Armenian
Garo,,"Brave, mighty",Male,Armenian
Hovhannes,,God is gracious,Male,Armenian
Hrachya,,"Fiery, passionate",Male,Armenian
Hratch,,"Fire, flame",Male,Armenian
Hrant,,Man of honor,Male,Armenian
Hovsep,,God will increase,Male,Armenian
Hrair,,"Virtue, honor",Male,Armenian
Karekin,,"Beloved, dear",Male,Armenian
Khachig,,Little cross,Male,Armenian
Khoren,,Name of a saint and historian,Male,Armenian
Leon,,Lion,Male,Armenian
Levon,,Lion,Male,Armenian
Mher,,Sun,Male,Armenian
Minas,,Name of a saint,Male,Armenian
Movses,,Drawn from the water,Male,Armenian
Norayr,,New man,Male,Armenian
Ohannes,,God is gracious,Male,Armenian
Oshin,,Little,Male,Armenian
Papken,,Little father,Male,Armenian
Parounak,,"Creative, artistic",Male,Armenian
Puzant,,"Holy, sacred",Male,Armenian
Raffi,,"Abundance, prosperity",Male,Armenian
Razmig,,"Fighter, warrior",Male,Armenian
Ruben,,"Behold, a son",Male,Armenian
Samvel,,God has heard,Male,Armenian
Saro,,Name of a saint,Male,Armenian
Sevag,,"Black, dark",Male,Armenian
Shahan,,King,Male,Armenian
Shant,,"Lightning, thunder",Male,Armenian
Shiraz,,Sweet-smelling wine,Male,Armenian
Smbat,,"Army, force",Male,Armenian
Souren,,"Strong, mighty",Male,Armenian
Stepan,,"Crown, wreath",Male,Armenian
Suren,,"Hero, warrior",Male,Armenian
Tachat,,"Power, authority",Male,Armenian
Tadeh,,Heart,Male,Armenian
Tateos,,Given by God,Male,Armenian
Tavit,,Beloved,Male,Armenian
Vahe,,"Shield, protector",Male,Armenian
Vahan,,"Shield, armor",Male,Armenian
Vahram,,Victory,Male,Armenian
Vardges,,"Colorful, bright",Male,Armenian
Vartan,,"Defender, protector",Male,Armenian
Vasken,,The best,Male,Armenian
Vigen,,"Conqueror, victorious",Male,Armenian
Vrej,,"Revenge, vengeance",Male,Armenian
Yeghia,,God is my strength,Male,Armenian
Yervant,,"Ruler, master",Male,Armenian
Zareh,,"Seed, descendant",Male,Armenian
Zaven,,"Powerful, victorious",Male,Armenian
Zavik,,Little Zaven,Male,Armenian
Zaven,,"Powerful, victorious",Male,Armenian
Abovian,,From the family of Abov,Male,Armenian
Adom,,Earth,Male,Armenian
Alina,,"Light, bright",Female,Armenian
Ani,,Ancient capital of Armenia,Female,Armenian
Anoush,,"Sweet, pleasant",Female,Armenian
Arpi,,"Sunlight, beam of light",Female,Armenian
Arpine,,Rising sun,Female,Armenian
Arousyag,,"Bride, betrothed",Female,Armenian
Astghik,,Little star,Female,Armenian
Avetis,,Good news,Female,Armenian
Aylin,,Moonlight,Female,Armenian
Azniv,,"Gentle, delicate",Female,Armenian
Baydzar,,"Clear, bright",Female,Armenian
Dalita,,Branch,Female,Armenian
Diana,,"Divine, heavenly",Female,Armenian
Eliza,,God is my oath,Female,Armenian
Gayane,,"Chaste, pure",Female,Armenian
Gohar,,"Jewel, diamond",Female,Armenian
Hasmik,,Jasmine flower,Female,Armenian
Hermine,,Army woman,Female,Armenian
Hripsime,,Name of a saint,Female,Armenian
Karine,,Pure,Female,Armenian
Knarik,,"Delicate, slender",Female,Armenian
Lala,,Tulip,Female,Armenian
Lilit,,Lily,Female,Armenian
Lusine,,Moon,Female,Armenian
Margarita,,Pearl,Female,Armenian
Mariam,,Wished-for child,Female,Armenian
Maro,,Beloved,Female,Armenian
Narine,,Pomegranate flower,Female,Armenian
Nare,,Pomegranate flower,Female,Armenian
Nvart,,"Loved, cherished",Female,Armenian
Siranush,,Sweet love,Female,Armenian
Silva,,"Forest, woodland",Female,Armenian
Sona,,"Wise, gold",Female,Armenian
Tatevik,,Given by God,Female,Armenian
Tigranuhi,,Name of an Armenian queen,Female,Armenian
Varduhi,,"Rose, flower",Female,Armenian
Vana,,From the city of Van,Female,Armenian
Zabel,,God is my oath,Female,Armenian
Zara,,"Princess, flower",Female,Armenian
Zaruhi,,"Golden, brilliant",Female,Armenian
Aghavni,,"Dove, symbol of peace",Female,Armenian
Aida,,"Returning, visitor",Female,Armenian
Alvard,,Red rose,Female,Armenian
Anahit,,Goddess of fertility,Female,Armenian
Anahid,,Goddess of fertility,Female,Armenian
Anoush,,"Sweet, pleasant",Female,Armenian
Arev,,Sun,Female,Armenian
Arevik,,Little sun,Female,Armenian
Armine,,Armenian woman,Female,Armenian
Arpine,,Rising sun,Female,Armenian
Azad,,Free,Female,Armenian
Azniv,,"Gentle, delicate",Female,Armenian
Dzovinar,,Sea born,Female,Armenian
Elen,,"Light, torch",Female,Armenian
Eliza,,God is my oath,Female,Armenian
Emma,,"Universal, whole",Female,Armenian
Gayané,,"Chaste, pure",Female,Armenian
Gohar,,"Jewel, diamond",Female,Armenian
Hasmik,,Jasmine flower,Female,Armenian
Hayarpi,,Armenian sun,Female,Armenian
Hermine,,Army woman,Female,Armenian
Hripsime,,Name of a saint,Female,Armenian
Iren,,Peace,Female,Armenian
Karine,,Pure,Female,Armenian
Knarik,,"Delicate, slender",Female,Armenian
Lala,,Tulip,Female,Armenian
Lilit,,Lily,Female,Armenian
Lusine,,Moon,Female,Armenian
Mane,,Morning,Female,Armenian
Margarita,,Pearl,Female,Armenian
Mariam,,Wished-for child,Female,Armenian
Maro,,Beloved,Female,Armenian
Narine,,Pomegranate flower,Female,Armenian
Nare,,Pomegranate flower,Female,Armenian
Nvart,,"Loved, cherished",Female,Armenian
Seda,,"Voice, echo",Female,Armenian
Silva,,"Forest, woodland",Female,Armenian
Siran,,"Lovely, sweet",Female,Armenian
Siranush,,Sweet love,Female,Armenian
Sirvart,,Sweet rose,Female,Armenian
Sona,,"Wise, gold",Female,Armenian
Sose,,Lily,Female,Armenian
Tatev,,Given by God,Female,Armenian
Tatevik,,Given by God,Female,Armenian
Tigranuhi,,Name of an Armenian queen,Female,Armenian
Tsovinar,,Sea born,Female,Armenian
Varduhi,,"Rose, flower",Female,Armenian
Vana,,From the city of Van,Female,Armenian
Varsenik,,"Bright, shining",Female,Armenian
Varteni,,Rose garden,Female,Armenian
Vartouhi,,Rose lady,Female,Armenian
Vasilouhi,,Queen,Female,Armenian
Vatchuhi,,Victorious,Female,Armenian
Verzhine,,Victory,Female,Armenian
Yeva,,"Life, living",Female,Armenian
Zara,,"Princess, flower",Female,Armenian
Zaruhi,,"Golden, brilliant",Female,Armenian
Zabel,,God is my oath,Female,Armenian
Aghavni,,"Dove, symbol of peace",Female,Armenian
Abbas,,"Lion, stern",Male,Azerbaijani 
Abil,,"Able, capable",Male,Azerbaijani
Adil,,"Just, fair",Male,Azerbaijani
Afat,,"Calamity, fate",Male,Azerbaijani
Ahmed,,"Highly praised, commendable",Male,Azerbaijani
Aibek,,Moon chieftain,Male,Azerbaijani
Akif,,"Devoted, dedicated",Male,Azerbaijani
Alim,,"Scholar, learned",Male,Azerbaijani
Aliyar,,"High, exalted",Male,Azerbaijani
Altay,,Red mountain,Male,Azerbaijani
Amir,,"Prince, ruler",Male,Azerbaijani
Anar,,Pomegranate,Male,Azerbaijani
Arif,,"Wise, knowledgeable",Male,Azerbaijani
Arzu,,"Desire, wish",Male,Azerbaijani
Asgar,,"Small, young",Male,Azerbaijani
Asif,,"Forgiveness, pardon",Male,Azerbaijani
Aslan,,Lion,Male,Azerbaijani
Aydin,,"Clear, bright",Male,Azerbaijani 
Bahram,,Victorious,Male,Azerbaijani 
Balash,,Arrow,Male,Azerbaijani 
Bashir,,Bringer of good news,Male,Azerbaijani 
Bayram,,"Festival, celebration",Male,Azerbaijani 
Behruz,,"Prosperous, fortunate",Male,Azerbaijani 
Bilal,,Moistening,Male,Azerbaijani 
Cavid,,Eternal,Male,Azerbaijani 
Celal,,"Majesty, glory",Male,Azerbaijani 
Ceyhun,,"Flood, torrent",Male,Azerbaijani 
Cihan,,Universe,Male,Azerbaijani 
Dilshad,,Happy heart,Male,Azerbaijani 
Eldar,,"Defender, protector",Male,Azerbaijani 
Elmar,,Trustworthy,Male,Azerbaijani 
Emin,,"Faithful, reliable",Male,Azerbaijani 
Eyyub,,Job (prophet),Male,Azerbaijani 
Farid,,"Unique, precious",Male,Azerbaijani 
Farhad,,"Helper, assistant",Male,Azerbaijani 
Fazil,,"Virtuous, excellent",Male,Azerbaijani 
Fikret,,"Thought, idea",Male,Azerbaijani 
Fuad,,"Heart, soul",Male,Azerbaijani 
Galib,,Victorious,Male,Azerbaijani 
Garib,,"Stranger, foreigner",Male,Azerbaijani 
Giyas,,"Rescue, aid",Male,Azerbaijani 
Habil,,"Able, capable",Male,Azerbaijani 
Hadi,,"Guide, leader",Male,Azerbaijani 
Hafiz,,"Guardian, protector",Male,Azerbaijani 
Hakim,,"Wise, judicious",Male,Azerbaijani 
Hasan,,"Handsome, good",Male,Azerbaijani 
Hidayat,,Guidance,Male,Azerbaijani 
Hikmet,,"Wisdom, knowledge",Male,Azerbaijani 
Huseyn,,"Good, handsome",Male,Azerbaijani 
Ibrahim,,Father of nations,Male,Azerbaijani 
Idris,,"Studious, diligent",Male,Azerbaijani 
Ilham,,Inspiration,Male,Azerbaijani 
Ilqar,,"Oath, promise",Male,Azerbaijani 
Ilkin,,"First, original",Male,Azerbaijani 
Imran,,"Prosperity, populousness",Male,Azerbaijani 
Iskender,,Defender of mankind,Male,Azerbaijani 
Jahangir,,Conqueror of the world,Male,Azerbaijani 
Jalal,,"Majesty, glory",Male,Azerbaijani 
Jamil,,"Beautiful, handsome",Male,Azerbaijani 
Kamal,,"Perfection, completeness",Male,Azerbaijani 
Karim,,"Generous, noble",Male,Azerbaijani 
Kazim,,"Restrained, calm",Male,Azerbaijani 
Kenan,,Belonging to Kenaan,Male,Azerbaijani 
Kerim,,"Generous, noble",Male,Azerbaijani 
Kheyraddin,,Goodness of religion,Male,Azerbaijani 
Mahir,,"Skilled, expert",Male,Azerbaijani 
Malik,,"King, ruler",Male,Azerbaijani 
Mansur,,"Victorious, helped",Male,Azerbaijani 
Manaf,,"Elevated, exalted",Male,Azerbaijani 
Mammad,,"Praised, commendable",Male,Azerbaijani 
Mehdi,,"Guided, rightly guided",Male,Azerbaijani 
Mehmet,,"Praised, commendable",Male,Azerbaijani 
Mert,,"Brave, manly",Male,Azerbaijani 
Mirza,,"Prince, nobleman",Male,Azerbaijani 
Murad,,"Wish, desire",Male,Azerbaijani 
Musa,,Drawn out of the water,Male,Azerbaijani
Mustafa,,"Chosen, selected",Male,Azerbaijani 
Nadir,,"Rare, precious",Male,Azerbaijani 
Nadir,,"Rare, precious",Male,Azerbaijani 
Naim,,"Happy, blissful",Male,Azerbaijani 
Namik,,"Writer, author",Male,Azerbaijani 
Nasir,,"Helper, supporter",Male,Azerbaijani 
Nazir,,"Observer, watcher",Male,Azerbaijani 
Nihat,,"Nature, character",Male,Azerbaijani 
Orhan,,"Great leader, ruler",Male,Azerbaijani 
Osman,,God’s protection,Male,Azerbaijani 
Pasha,,"Leader, chief",Male,Azerbaijani 
Qadir,,"Powerful, capable",Male,Azerbaijani 
Rahim,,"Merciful, compassionate",Male,Azerbaijani 
Rashad,,"Integrity, righteousness",Male,Azerbaijani 
Rashid,,Rightly guided,Male,Azerbaijani 
Reza,,"Contentment, satisfaction",Male,Azerbaijani 
Ridvan,,"Pleasure, approval",Male,Azerbaijani 
Rza,,"Contentment, satisfaction",Male,Azerbaijani 
Sabir,,"Patient, enduring",Male,Azerbaijani 
Sadiq,,"Truthful, honest",Male,Azerbaijani 
Said,,"Happy, fortunate",Male,Azerbaijani 
Salim,,"Safe, secure",Male,Azerbaijani 
Salman,,"Safe, secure",Male,Azerbaijani 
Samir,,Entertaining companion,Male,Azerbaijani 
Selim,,"Safe, sound",Male,Azerbaijani 
Shahin,,"Falcon, hawk",Male,Azerbaijani 
Shamil,,All-encompassing,Male,Azerbaijani 
Shamsi,,"Solar, related to the sun",Male,Azerbaijani 
Tahir,,"Pure, clean",Male,Azerbaijani 
Talib,,"Seeker, student",Male,Azerbaijani 
Tariq,,"Morning star, he who knocks",Male,Azerbaijani 
Togrul,,"Falcon, bird of prey",Male,Azerbaijani 
Tofig,,"Success, achievement",Male,Azerbaijani 
Tural,,"Heroic, brave",Male,Azerbaijani 
Umit,,"Hope, expectation",Male,Azerbaijani 
Vahid,,"Unique, singular",Male,Azerbaijani 
Vali,,"Guardian, protector",Male,Azerbaijani 
Vugar,,"Pride, dignity",Male,Azerbaijani 
Vusal,,"Union, reunion",Male,Azerbaijani 
Yahya,,"Living, alive",Male,Azerbaijani 
Yasin,,"Wealthy, prosperous",Male,Azerbaijani 
Yaver,,"Supporter, helper",Male,Azerbaijani 
Yusif,,God increases,Male,Azerbaijani 
Zahir,,"Bright, shining",Male,Azerbaijani 
Zahid,,"Ascetic, devout",Male,Azerbaijani 
Zakir,,"Rememberer, one who praises",Male,Azerbaijani 
Zaman,,"Time, era",Male,Azerbaijani 
Zaur,,"Bold, brave",Male,Azerbaijani 
Ziya,,"Light, splendor",Male,Azerbaijani 
Zulfugar,,Sword of Ali (Imam),Male,Azerbaijani 
Afaq,,Horizon,Female,Azerbaijani 
Aida,,"Returning, visitor",Female,Azerbaijani 
Aisya,,"Alive, living",Female,Azerbaijani 
Alev,,"Flame, fire",Female,Azerbaijani 
Almaz,,Diamond,Female,Azerbaijani 
Amira,,"Princess, leader",Female,Azerbaijani 
Amina,,"Faithful, trustworthy",Female,Azerbaijani 
Anar,,Pomegranate,Female,Azerbaijani 
Arzu,,"Desire, wish",Female,Azerbaijani 
Asiya,,"Comforting, consoling",Female,Azerbaijani 
Aygun,,Moonlight,Female,Azerbaijani 
Aylin,,Moon halo,Female,Azerbaijani
Aynur,,Moonlight,Female,Azerbaijani 
Aziza,,"Precious, cherished",Female,Azerbaijani 
Bahar,,Spring,Female,Azerbaijani 
Banin,,"Lady, noblewoman",Female,Azerbaijani 
Banu,,"Lady, princess",Female,Azerbaijani 
Basira,,"Perceptive, insightful",Female,Azerbaijani 
Bedia,,"Unique, unparalleled",Female,Azerbaijani 
Bera,,"Light, radiance",Female,Azerbaijani 
Betul,,"Ascetic, devout",Female,Azerbaijani 
Bilqis,,Queen of Sheba,Female,Azerbaijani 
Cavidan,,Eternal,Female,Azerbaijani 
Celile,,"Majestic, grand",Female,Azerbaijani 
Cemile,,"Beautiful, lovely",Female,Azerbaijani 
Cennet,,"Paradise, heaven",Female,Azerbaijani 
Dilaram,,Peaceful heart,Female,Azerbaijani 
Dilara,,She who brings happiness,Female,Azerbaijani 
Dunya,,"World, universe",Female,Azerbaijani 
Eliza,,God is my oath,Female,Azerbaijani 
Elmira,,"Noble, aristocratic",Female,Azerbaijani 
Elvira,,"True, white",Female,Azerbaijani 
Elnara,,Light of people,Female,Azerbaijani 
Elshan,,She who is bright,Female,Azerbaijani 
Esma,,"Precious, exalted",Female,Azerbaijani 
Esra,,"Swift, quick",Female,Azerbaijani 
Farida,,"Unique, precious",Female,Azerbaijani 
Fatima,,"Captivating, one who weans",Female,Azerbaijani 
Feride,,"Unique, matchless",Female,Azerbaijani 
Firuze,,Turquoise,Female,Azerbaijani 
Gamar,,Moon,Female,Azerbaijani 
Ganja,,Treasure,Female,Azerbaijani 
Gilan,,Deer,Female,Azerbaijani 
Gohar,,"Jewel, diamond",Female,Azerbaijani 
Gulnar,,Pomegranate flower,Female,Azerbaijani 
Gulshan,,Rose garden,Female,Azerbaijani
Gunel,,Sun rose,Female,Azerbaijani 
Gunay,,Moon and sun,Female,Azerbaijani 
Hadija,,Early baby,Female,Azerbaijani 
Hale,,"Aura, halo",Female,Azerbaijani 
Hamida,,"Praised, commendable",Female,Azerbaijani 
Hawa,,"Eve, living",Female,Azerbaijani 
Ilhama,,Inspiration,Female,Azerbaijani 
Imran,,"Prosperity, populousness",Female,Azerbaijani 
Jamila,,"Beautiful, lovely",Female,Azerbaijani 
Kamala,,"Perfection, completeness",Female,Azerbaijani 
Karima,,"Generous, noble",Female,Azerbaijani 
Khadija,,Early baby,Female,Azerbaijani 
Kheyrinisa,,Goodness of women,Female,Azerbaijani 
Leila,,"Night, dark",Female,Azerbaijani 
Leyla,,"Night, dark",Female,Azerbaijani 
Leman,,Shining like the moon,Female,Azerbaijani 
Liana,,To bind,Female,Azerbaijani 
Luba,,"Love, affection",Female,Azerbaijani 
Madina,,City of the prophet,Female,Azerbaijani 
Mahira,,"Skilled, expert",Female,Azerbaijani 
Malika,,"Queen, princess",Female,Azerbaijani 
Maral,,Deer,Female,Azerbaijani 
Mariam,,Wished-for child,Female,Azerbaijani 
Maya,,"Illusion, dream",Female,Azerbaijani 
Mehriban,,"Kind, compassionate",Female,Azerbaijani 
Melek,,Angel,Female,Azerbaijani 
Meltem,,Gentle breeze,Female,Azerbaijani 
Meryem,,"Mary, mother of Jesus",Female,Azerbaijani 
Mina,,"Enamel, precious stone",Female,Azerbaijani 
Minara,,"Lighthouse, beacon",Female,Azerbaijani 
Minara,,"Lighthouse, beacon",Female,Azerbaijani 
Minara,,"Lighthouse, beacon",Female,Azerbaijani 
Mira,,"Ocean, sea",Female,Azerbaijani 
Munavvar,,"Illuminated, bright",Female,Azerbaijani
Munira,,"Luminous, radiant",Female,Azerbaijani 
Naila,,"Acquirer, attainer",Female,Azerbaijani 
Najiba,,"Noble, generous",Female,Azerbaijani 
Nargiz,,Narcissus flower,Female,Azerbaijani 
Nasiba,,"Fortune, destiny",Female,Azerbaijani 
Nasrin,,Wild rose,Female,Azerbaijani 
Nermin,,"Delicate, soft",Female,Azerbaijani 
Nigar,,"Beloved, picture",Female,Azerbaijani 
Nigyar,,"Portrait, painting",Female,Azerbaijani 
Nisa,,"Woman, lady",Female,Azerbaijani 
Nuray,,Moonlight,Female,Azerbaijani 
Nusrat,,"Victory, help",Female,Azerbaijani 
Pakize,,"Pure, clean",Female,Azerbaijani 
Parvin,,Cluster of stars,Female,Azerbaijani 
Pervin,,Cluster of stars,Female,Azerbaijani 
Rahima,,"Compassionate, kind",Female,Azerbaijani 
